,LinReg(Time),LinReg(Acc),Poly(Time),Poly[Acc],Ridge(Time),Ridge(Acc),lasso(Time),lasso(Acc)
318,0.0,0.6873417165650416,,,0.0,0.6873417165650416,0.0,0.6850634294956808
319,0.0,0.7468324822116402,,,0.0,0.7468324822116402,0.0,0.747575940414855
320,0.0,0.6575364658378615,,,0.0,0.6575364658378615,0.0156252384185791,0.6560013305296768
321,0.0,0.6814374328541855,,,0.0,0.6814374328541855,0.0,0.68264929884487
322,0.0,0.7484869875423297,,,0.0,0.7484869875423297,0.0,0.7502628272640239
323,0.0,0.6609534671596049,,,0.011512517929077148,0.6609534671596049,0.0,0.6599203738879899
324,0.0,0.6743802716432583,,,0.0,0.6743802716432583,0.0,0.6735909820551191
325,0.0,0.7663812106360767,,,0.0,0.7663812106360767,0.0,0.7669009733665206
326,0.0,0.7144306265288287,,,0.0,0.7144306265288287,0.0,0.7138856999173901
327,0.0,0.6336914722376712,,,0.0,0.6336914722376712,0.0,0.6332161088221195
328,0.0,0.6569395718200775,,,0.0,0.6569395718200775,0.0,0.6551631851645878
329,0.0,0.7399971710639264,,,0.0,0.7399971710639264,0.0,0.7371321962138242
330,0.0,0.5166662806704816,,,0.0,0.5166662806704816,0.0,0.5177559966813379
331,0.0,0.6814853686195104,,,0.0,0.6814853686195104,0.0,0.682308944706743
332,0.0,0.8033345796580381,,,0.0,0.8033345796580381,0.0,0.8031195291863809
333,0.0,0.6792534620999224,,,0.0,0.6792534620999224,0.0,0.6815591791763714
334,0.0,0.7271146719227176,,,0.0,0.7271146719227176,0.0,0.7243829338380106
335,0.0,0.6949385960870739,,,0.0,0.6949385960870739,0.0,0.6965272835492822
336,0.0,0.7243383566413079,,,0.0,0.7243383566413079,0.0,0.7225977219174893
337,0.0,0.7089349506402671,,,0.0,0.7089349506402671,0.0,0.7092184858523588
338,0.0,0.669479195093225,,,0.0,0.669479195093225,0.0,0.6682496566832763
339,0.0,0.7261829658142169,,,0.0,0.7261829658142169,0.015616416931152344,0.7263167448520904
340,0.0,0.7455922809415072,,,0.0,0.7455922809415072,0.0,0.7439766816304982
341,0.0,0.6996584448445298,,,0.0,0.6996584448445298,0.0,0.6996363927804938
342,0.0,0.716657807979214,,,0.0,0.716657807979214,0.0,0.7164286086618508
343,0.0,0.7923090223456215,,,0.0,0.7923090223456215,0.0,0.792364265455588
344,0.0,0.7283898752813145,,,0.0,0.7283898752813145,0.0,0.7280865930816144
345,0.0,0.7157528372990059,,,0.0,0.7157528372990059,0.0,0.715002455926008
346,0.0,0.7718949960190551,,,0.0,0.7718949960190551,0.0,0.7726062341164077
347,0.0,0.8044331048668245,,,0.0,0.8044331048668245,0.002011537551879883,0.8014885695881262
348,0.0,0.6670561587338895,,,0.0,0.6670561587338895,0.0,0.671517478682955
349,0.0,0.7515630042028765,,,0.0,0.7515630042028765,0.0,0.7541193440826623
350,0.0,0.6586870399274827,,,0.0,0.6586870399274827,0.0,0.6576151760555051
351,0.0,0.6516706603812454,,,0.0,0.6516706603812454,0.0,0.6494507179009135
352,0.0,0.7126275219899201,,,0.0,0.7126275219899201,0.0,0.7121672700062625
353,0.0,0.5773012878182042,,,0.0,0.5773012878182042,0.0,0.5773082112258993
354,0.0,0.7649892519398229,,,0.0,0.7649892519398229,0.0,0.7635988740837829
355,0.0,0.7019457682688002,,,0.0,0.7019457682688002,0.0,0.7033258969067986
356,0.0,0.7711446352229336,,,0.0,0.7711446352229336,0.0,0.7712615089040138
357,0.0,0.7537014030174412,,,0.0,0.7537014030174412,0.0,0.7558655242142976
358,0.0,0.7773718646112462,,,0.0,0.7773718646112462,0.0,0.7782039122853182
359,0.0,0.729216879791604,,,0.0,0.729216879791604,0.0,0.7309069082606711
360,0.0,0.6934970173144478,,,0.0,0.6934970173144478,0.0,0.695216757352841
361,0.0,0.7185758116731661,,,0.0,0.7185758116731661,0.0,0.7206044012722181
362,0.0,0.8082737129755685,,,0.01562976837158203,0.8082737129755685,0.0,0.8099572558182256
363,0.0,0.6244277366239797,,,0.0,0.6244277366239797,0.0,0.6238803180985694
364,0.0,0.744908059243305,,,0.0,0.744908059243305,0.0,0.7501134423378178
365,0.0,0.7844535898173767,,,0.0,0.7844535898173767,0.0,0.7862768472309258
366,0.0,0.7753569220079827,,,0.015630245208740234,0.7753569220079827,0.0,0.7759797055269464
367,0.0,0.7469973474380202,,,0.0,0.7469973474380202,0.0,0.7500735047457472
368,0.0,0.7296777398836908,,,0.0,0.7296777398836908,0.0,0.7273828378450857
369,0.0,0.7330827482363488,,,0.0,0.7330827482363488,0.0,0.7352307807110501
370,0.0,0.7232936788125052,,,0.0,0.7232936788125052,0.0,0.7203035327928218
371,0.0,0.755085282767156,,,0.0,0.755085282767156,0.0,0.7575757182011442
372,0.0,0.8088651105318875,,,0.0,0.8088651105318875,0.0,0.8113438262350878
373,0.0,0.7420691095199278,,,0.0,0.7420691095199278,0.0,0.7452565147427614
374,0.0,0.6563719349747388,,,0.008035898208618164,0.6563719349747388,0.0,0.6581231563805807
375,0.0,0.7526460377396877,,,0.0,0.7526460377396877,0.0,0.7549428451098283
376,0.0,0.713970361328838,,,0.0,0.713970361328838,0.0,0.7147140598626481
377,0.0,0.707802075688766,,,0.0,0.707802075688766,0.0,0.7040993872950794
378,0.0,0.7210912531155387,,,0.0,0.7210912531155387,0.0,0.71929507705738
379,0.0,0.734163909273132,,,0.0,0.734163909273132,0.0,0.7355430196174005
380,0.0,0.7122462655335864,,,0.0,0.7122462655335864,0.0,0.7154433806708771
381,0.0,0.5751216336777734,,,0.0,0.5751216336777734,0.0,0.5731425504581742
382,0.0,0.6885351435869949,,,0.0,0.6885351435869949,0.0,0.6862803150831582
383,0.0,0.598713015888212,,,0.0,0.598713015888212,0.0,0.5959490248988795
384,0.0,0.751980436376412,,,0.0,0.751980436376412,0.0,0.7522901746131112
385,0.0,0.7736861645420376,,,0.0,0.7736861645420376,0.0,0.7777276220777959
386,0.01562976837158203,0.7872248571226117,,,0.0,0.7872248571226117,0.0,0.7878439423245258
387,0.0,0.8282788459260494,,,0.0,0.8282788459260494,0.0,0.8285865521309048
388,0.0,0.7434805338700459,,,0.0,0.7434805338700459,0.0,0.7459878278366716
389,0.0,0.7972489318609205,,,0.0,0.7972489318609205,0.0,0.7982912098568966
390,0.015629053115844727,0.6859496061458807,,,0.0,0.6859496061458807,0.0,0.6834424987754371
391,0.0,0.610362551190756,,,0.0,0.610362551190756,0.0,0.6104131183338617
392,0.0,0.6055948377097256,,,0.0,0.6055948377097256,0.0,0.6023497807241625
393,0.0,0.7425648914888934,,,0.0,0.7425648914888934,0.0,0.7449131342147948
394,0.0,0.7702967381848057,,,0.0,0.7702967381848057,0.0,0.7699680024845708
395,0.0,0.690843301781367,,,0.0,0.690843301781367,0.0,0.694210339553104
396,0.0,0.7855766210178559,,,0.0,0.7855766210178559,0.0,0.7825109657225795
397,0.0,0.7579543210804784,,,0.0,0.7579543210804784,0.0,0.7603268113112025
398,0.0020263195037841797,0.7491827078360587,,,0.0,0.7491827078360587,0.0,0.7497997213187932
399,0.0,0.7166534893736574,,,0.0,0.7166534893736574,0.0,0.7164735501599736
400,0.0,0.6903545595896432,,,0.0,0.6903545595896432,0.0,0.6932087007622738
401,0.0,0.7685043342793745,,,0.0,0.7685043342793745,0.0,0.7719298836215578
402,0.0,0.7631888535712494,,,0.0,0.7631888535712494,0.0,0.7630262282241528
403,0.0,0.8003645689910865,,,0.0,0.8003645689910865,0.0,0.8008626819938407
404,0.0,0.7652942852368203,,,0.0,0.7652942852368203,0.0,0.7659949668898228
405,0.0,0.7473712166300949,,,0.0,0.7473712166300949,0.015631437301635742,0.7478692799253706
406,0.0,0.6785293041686167,,,0.0,0.6785293041686167,0.0,0.6757855693722352
407,0.0,0.7379569527434847,,,0.0,0.7379569527434847,0.0,0.7380186667261124
408,0.0,0.810672409448935,,,0.0,0.810672409448935,0.0,0.8119674269808181
409,0.0,0.7195212096484638,,,0.01562809944152832,0.7195212096484638,0.0,0.7233008107356528
410,0.0,0.7440765693078908,,,0.0,0.7440765693078908,0.0,0.7430554339586
411,0.0,0.7900158902660814,,,0.0,0.7900158902660814,0.0,0.7931649133453172
412,0.0,0.7381761809693186,,,0.0,0.7381761809693186,0.0,0.7369588069444699
413,0.0,0.6647059218301032,,,0.0,0.6647059218301032,0.0,0.6631981959014087
414,0.0,0.728542024438446,,,0.0,0.728542024438446,0.0,0.7298458244695363
415,0.0,0.7094208640178492,,,0.0,0.7094208640178492,0.0,0.7099662479841516
416,0.0,0.7746883773087635,,,0.015620946884155273,0.7746883773087635,0.0,0.774656216407873
417,0.0,0.6897871779893143,,,0.0,0.6897871779893143,0.0,0.6908602834806175
418,0.0,0.6959628933328961,,,0.0,0.6959628933328961,0.0,0.6954370186641108
419,0.0,0.8071641704006729,,,0.0,0.8071641704006729,0.0,0.807733998657745
420,0.0,0.7249052848121548,,,0.0,0.7249052848121548,0.0,0.7238621660502315
421,0.0,0.7575712069546543,,,0.0,0.7575712069546543,0.0,0.7577067900660803
422,0.0,0.7440920426965305,,,0.0,0.7440920426965305,0.0,0.7462650599010433
423,0.0,0.7482647059971366,,,0.0,0.7482647059971366,0.0,0.7484270717688268
424,0.0,0.6375032166543937,,,0.0,0.6375032166543937,0.0,0.6352787174407992
425,0.0,0.6874111820141545,,,0.0,0.6874111820141545,0.0,0.6865893979447147
426,0.0,0.688553141720031,,,0.0,0.688553141720031,0.008428096771240234,0.69066911983551
427,0.0,0.7027719400570118,,,0.0,0.7027719400570118,0.0,0.6987897163729719
428,0.007994651794433594,0.7622806677242109,,,0.0,0.7622806677242109,0.0,0.7637289559864684
429,0.0,0.6021645500767236,,,0.0,0.6021645500767236,0.00800323486328125,0.597657831334268
430,0.0,0.8155139998439548,,,0.0,0.8155139998439548,0.0,0.8168045043522013
431,0.0,0.7484018252869151,,,0.0,0.7484018252869151,0.00800180435180664,0.7467391583873106
432,0.0,0.7570813740789046,,,0.0,0.7570813740789046,0.0,0.7583168307360694
433,0.0,0.6911331138406807,,,0.0,0.6911331138406807,0.0,0.6906877161365497
434,0.0,0.7290685214783551,,,0.0,0.7290685214783551,0.008002996444702148,0.7276398403354314
435,0.0,0.6409050731895981,,,0.0,0.6409050731895981,0.0,0.6386070031156066
436,0.0,0.6400900115393708,,,0.0,0.6400900115393708,0.008000612258911133,0.6407207258187299
437,0.0,0.7639368042779551,,,0.0,0.7639368042779551,0.0,0.7653882912961318
438,0.0,0.6580369652565375,,,0.0,0.6580369652565375,0.0,0.6554447467335848
439,0.0,0.7683384607577934,,,0.0,0.7683384607577934,0.00800180435180664,0.7678320633763226
440,0.0,0.6796191131168672,,,0.0,0.6796191131168672,0.0,0.6787639430931838
441,0.008001327514648438,0.7311122243484844,,,0.0,0.7311122243484844,0.0,0.737869494129474
442,0.0,0.7400426100931524,,,0.0,0.7400426100931524,0.0,0.7421809122405167
443,0.0,0.7388730119263405,,,0.0,0.7388730119263405,0.0,0.7413132120168837
444,0.0,0.7294218899556537,,,0.008001565933227539,0.7294218899556537,0.0,0.7328003191546593
445,0.0,0.7251961613844069,,,0.0,0.7251961613844069,0.0,0.7233358563353454
446,0.008004903793334961,0.7690356764966214,,,0.0,0.7690356764966214,0.0,0.7713670707300222
447,0.0,0.6625583826624062,,,0.0,0.6625583826624062,0.0,0.6585525813851943
448,0.0,0.7238512592417539,,,0.0,0.7238512592417539,0.0,0.725055301483175
449,0.0,0.7591554742578454,,,0.00800180435180664,0.7591554742578454,0.0,0.7594228390285263
450,0.0,0.66685496948381,,,0.0,0.66685496948381,0.0,0.6646019710973955
451,0.008002042770385742,0.8071229615991786,,,0.0,0.8071229615991786,0.0,0.8111789203282986
452,0.0,0.6461613602638473,,,0.0,0.6461613602638473,0.00800323486328125,0.6471271568519577
453,0.0,0.7067284930054091,,,0.0,0.7067284930054091,0.0,0.7049197439002381
454,0.0,0.7124102482744012,,,0.008012771606445312,0.7124102482744012,0.0,0.7155647044092829
455,0.0,0.7398272494768006,,,0.0,0.7398272494768006,0.0,0.7414812679526883
456,0.0,0.7370013311791368,,,0.0,0.7370013311791368,0.0,0.7392609247339818
457,0.0,0.7325228381744795,,,0.0,0.7325228381744795,0.0,0.732518680242954
458,0.007991313934326172,0.6487653064986784,,,0.0,0.6487653064986784,0.0,0.646079887527259
459,0.0,0.7341082200603414,,,0.0,0.7341082200603414,0.0,0.7336433902518937
460,0.008004188537597656,0.7330746237820642,,,0.0,0.7330746237820642,0.0,0.7325513905171597
461,0.0,0.7043660735903692,,,0.0,0.7043660735903692,0.0,0.7012623535064832
462,0.0,0.6729272469945191,,,0.0,0.6729272469945191,0.0,0.6763090135381479
463,0.0,0.5405502562303186,,,0.0,0.5405502562303186,0.00800180435180664,0.5408741891289846
464,0.0,0.8064227206964618,,,0.0,0.8064227206964618,0.0,0.8063756564934719
465,0.0,0.7197965442510981,,,0.0,0.7197965442510981,0.007989883422851562,0.7219312060370466
466,0.0,0.7290314491361649,,,0.0,0.7290314491361649,0.0,0.7283356210573527
467,0.0,0.6536294186238799,,,0.0,0.6536294186238799,0.0,0.6519998234509485
468,0.0,0.7392020451383113,,,0.0,0.7392020451383113,0.0,0.741018419987975
469,0.0,0.7031983431558066,,,0.007995367050170898,0.7031983431558066,0.0,0.7044103473919421
470,0.0,0.7259058292182026,,,0.0,0.7259058292182026,0.0,0.7277471516711336
471,0.0,0.6505847176712949,,,0.0,0.6505847176712949,0.0,0.6496152484371547
472,0.0,0.751067401522004,,,0.0,0.751067401522004,0.0,0.7501526781717344
473,0.007987737655639648,0.7002277061525894,,,0.0,0.7002277061525894,0.0,0.7033308650402134
474,0.0,0.7687073773116473,,,0.0,0.7687073773116473,0.0,0.7689443200755564
475,0.0,0.7789461916814036,,,0.0,0.7789461916814036,0.0,0.7818564823004106
476,0.0,0.6269845024536704,,,0.0,0.6269845024536704,0.007836341857910156,0.6250671270279454
477,0.0,0.581689847045058,,,0.0,0.581689847045058,0.0,0.5823694270825888
478,0.0,0.7215867328362036,,,0.008015155792236328,0.7215867328362036,0.0,0.7225447086830791
479,0.0,0.7471628298049333,,,0.0,0.7471628298049333,0.0,0.7507953976509424
480,0.007986068725585938,0.7397737430476274,,,0.0,0.7397737430476274,0.0,0.7411817450317368
481,0.0,0.8027787655808305,,,0.0,0.8027787655808305,0.008016109466552734,0.8022938252673257
482,0.0,0.7188014784747526,,,0.0,0.7188014784747526,0.0,0.7211189836389607
483,0.0,0.6661512561932211,,,0.0,0.6661512561932211,0.008008241653442383,0.6653409070877006
484,0.0,0.6610505761062574,,,0.0,0.6610505761062574,0.0,0.6596789230946073
485,0.0,0.7553623262904736,,,0.0,0.7553623262904736,0.0,0.7556378681678428
486,0.0,0.6914658843746095,,,0.0,0.6914658843746095,0.0,0.6914287057669966
487,0.008012771606445312,0.7479356672213625,,,0.0,0.7479356672213625,0.0,0.7470109472244373
488,0.0,0.6668782298284108,,,0.0,0.6668782298284108,0.00798940658569336,0.668575612551144
489,0.0,0.708974872730749,,,0.0,0.708974872730749,0.0,0.7078619695013577
490,0.0,0.6514604064436746,,,0.0,0.6514604064436746,0.008000612258911133,0.6540792838933946
491,0.0,0.788892394584691,,,0.0,0.788892394584691,0.0,0.7897535202500723
492,0.0,0.7538195269077157,,,0.007990121841430664,0.7538195269077157,0.0,0.7596119870854526
493,0.0,0.7721603350157388,,,0.0,0.7721603350157388,0.0,0.7725751064829203
494,0.0,0.6815464898601769,,,0.0,0.6815464898601769,0.0,0.6794536340070589
495,0.0,0.5899695004261656,,,0.0,0.5899695004261656,0.007995128631591797,0.5874950367055185
496,0.0,0.6992166891231473,,,0.0,0.6992166891231473,0.0,0.7001781920595409
497,0.0,0.7358616311560271,,,0.0,0.7358616311560271,0.0,0.7401194279903962
498,0.0,0.740064869786135,,,0.0,0.740064869786135,0.0,0.7398474237002366
499,0.007999897003173828,0.6833275767972136,,,0.0,0.6833275767972136,0.0,0.6821613132546478
500,0.0,0.7200383482371251,,,0.0,0.7200383482371251,0.0,0.7204041485494808
501,0.0,0.6981697544831869,,,0.0,0.6981697544831869,0.0,0.7026174188368093
502,0.0,0.7198450865884094,,,0.0,0.7198450865884094,0.0,0.7198456142023797
503,0.0,0.730313867275397,,,0.0,0.730313867275397,0.0,0.731415349674666
504,0.0,0.7711571818963574,,,0.0,0.7711571818963574,0.0,0.7714411419035835
505,0.0,0.6901784996479874,,,0.0,0.6901784996479874,0.0,0.6894881030457872
506,0.0,0.7514805012714949,,,0.0,0.7514805012714949,0.0,0.7516832298569716
507,0.0,0.7326364977946855,,,0.0,0.7326364977946855,0.008004188537597656,0.7347528125437186
508,0.0,0.7506888738988452,,,0.0,0.7506888738988452,0.0,0.7528516301039554
509,0.0,0.6638160610150641,,,0.0,0.6638160610150641,0.0,0.6630232008576343
510,0.0,0.6856678348014487,,,0.0,0.6856678348014487,0.0,0.6824868927825485
511,0.008002519607543945,0.6942813271482071,,,0.0,0.6942813271482071,0.0,0.6946702491136165
512,0.0,0.680670922586238,,,0.0,0.680670922586238,0.0,0.6838284026617152
513,0.0,0.62016804384848,,,0.0,0.62016804384848,0.008022069931030273,0.6211456990332327
514,0.0,0.7964796801140233,,,0.0,0.7964796801140233,0.0,0.7999713052907697
515,0.0,0.7303609733944061,,,0.0,0.7303609733944061,0.0,0.7298418311726658
516,0.00800013542175293,0.6351794439086667,,,0.0,0.6351794439086667,0.0,0.6311918372995122
517,0.0,0.690974833369312,,,0.0,0.690974833369312,0.0,0.6917364645146566
518,0.0,0.7571398482628163,,,0.0,0.7571398482628163,0.0,0.7576520150978259
519,0.0,0.6539957148378066,,,0.007976531982421875,0.6539957148378066,0.0,0.6519086372517503
520,0.0,0.7046056653471591,,,0.0,0.7046056653471591,0.0,0.7039787735824312
521,0.008016347885131836,0.712964029580412,,,0.0,0.712964029580412,0.0,0.7113297828190961
522,0.0,0.7312357982673554,,,0.0,0.7312357982673554,0.0,0.7323813233585541
523,0.00800013542175293,0.80518570842106,,,0.0,0.80518570842106,0.0,0.8050392584159226
524,0.0,0.6941660640183971,,,0.0,0.6941660640183971,0.0,0.6939655711923514
525,0.0,0.7193699966680442,,,0.0,0.7193699966680442,0.0,0.7188069261980614
526,0.0,0.6699952106788625,,,0.0,0.6699952106788625,0.0,0.6703145258356191
527,0.0,0.7341965761568383,,,0.0,0.7341965761568383,0.0,0.7349745109781557
528,0.0,0.5972191252104218,,,0.0,0.5972191252104218,0.0,0.5942090583752352
529,0.0,0.7867015918326458,,,0.0,0.7867015918326458,0.008018732070922852,0.7864932866947436
530,0.0,0.6696006664371071,,,0.0,0.6696006664371071,0.0,0.6676554477965917
531,0.0,0.7474438398441823,,,0.0,0.7474438398441823,0.0,0.7519770312554974
532,0.0,0.7518204954194198,,,0.0,0.7518204954194198,0.0,0.7531836819294051
533,0.008020639419555664,0.7227538653141348,,,0.0,0.7227538653141348,0.0,0.7216550112421737
534,0.008002281188964844,0.7120954080475297,,,0.0,0.7120954080475297,0.0,0.7123726175108718
535,0.0,0.7750550600174918,,,0.0,0.7750550600174918,0.0,0.775744077348211
536,0.0,0.6754515062646114,,,0.0,0.6754515062646114,0.0,0.6736385476200655
537,0.0,0.7699608267414892,,,0.0,0.7699608267414892,0.0,0.77179009358153
538,0.0,0.6996377762436617,,,0.0,0.6996377762436617,0.0,0.6971412799539016
539,0.0,0.7558280561479179,,,0.0,0.7558280561479179,0.00800323486328125,0.7572752845263935
540,0.0,0.6887114498852378,,,0.0,0.6887114498852378,0.0,0.6966771468942086
541,0.0,0.5206415387728229,,,0.0,0.5206415387728229,0.0,0.5224040365232295
542,0.0,0.702606043449935,,,0.0,0.702606043449935,0.0,0.703225700174007
543,0.0,0.6004007870217094,,,0.0,0.6004007870217094,0.0,0.603434537838042
544,0.0,0.7983985402490237,,,0.0,0.7983985402490237,0.0,0.8017237625809313
545,0.0,0.7372677500466278,,,0.0,0.7372677500466278,0.0,0.7378170944331994
546,0.0,0.6972415089159856,,,0.0,0.6972415089159856,0.0,0.6991450721852265
547,0.0,0.7540354367716815,,,0.0,0.7540354367716815,0.0,0.7553621372396553
548,0.0,0.7574002692783411,,,0.0,0.7574002692783411,0.0,0.7579780225995644
549,0.0,0.6939134249079968,,,0.0,0.6939134249079968,0.0,0.6961498214132038
550,0.0,0.659885907515322,,,0.0,0.659885907515322,0.015622377395629883,0.6588405778623899
551,0.0,0.665841297144957,,,0.0,0.665841297144957,0.0,0.6722305396470556
552,0.0,0.6978504588461611,,,0.0,0.6978504588461611,0.0,0.6965174903378506
553,0.0,0.6863939334183837,,,0.0,0.6863939334183837,0.0,0.6854052496203846
554,0.0,0.7238770172356644,,,0.0,0.7238770172356644,0.01565837860107422,0.7278641663925394
555,0.0,0.6888779339721152,,,0.0,0.6888779339721152,0.0,0.694599254768737
556,0.0,0.769986506200826,,,0.0,0.769986506200826,0.0,0.7695942873411198
557,0.0,0.8021737411773324,,,0.0,0.8021737411773324,0.0,0.8021994373227168
558,0.0,0.776338471326956,,,0.0,0.776338471326956,0.0,0.7761515211437319
559,0.0,0.7139312666616225,,,0.0,0.7139312666616225,0.0,0.7136162954052303
560,0.0,0.724401879729401,,,0.0,0.724401879729401,0.0,0.7245609945082214
561,0.0,0.588768605671065,,,0.0,0.588768605671065,0.0,0.5886831196122931
562,0.0,0.755630339390345,,,0.0,0.755630339390345,0.0,0.7608875924090934
563,0.0,0.7453445142017884,,,0.0070383548736572266,0.7453445142017884,0.0,0.7495292549220945
564,0.0,0.7618079877807482,,,0.0,0.7618079877807482,0.009041070938110352,0.7609605687191503
565,0.0,0.7785951154133595,,,0.0,0.7785951154133595,0.0,0.7784902286249651
566,0.0,0.7316383436000461,,,0.0,0.7316383436000461,0.0,0.7355145602293567
567,0.015664100646972656,0.8101021322328245,,,0.0,0.8101021322328245,0.0,0.8091370598848944
568,0.0,0.7572150567108271,,,0.0,0.7572150567108271,0.0,0.7617713496988046
569,0.0,0.5432280187609211,,,0.0,0.5432280187609211,0.0,0.5457051228477098
570,0.0,0.7520508878923103,,,0.0,0.7520508878923103,0.0,0.7535872780957742
571,0.0,0.7335100206879208,,,0.0,0.7335100206879208,0.0,0.7319811106910215
572,0.0,0.7180991807416002,,,0.0,0.7180991807416002,0.0,0.7189412496015016
573,0.0,0.7919629519577365,,,0.0,0.7919629519577365,0.0,0.7947078961496203
574,0.0,0.6737363620759688,,,0.0,0.6737363620759688,0.0,0.6737965662379335
575,0.0,0.6763847580145653,,,0.0,0.6763847580145653,0.0,0.6733701949912132
576,0.0,0.6856614827400416,,,0.0,0.6856614827400416,0.0,0.6900042421161992
577,0.0,0.7560062637800908,,,0.0,0.7560062637800908,0.0,0.7552564248579766
578,0.0,0.7572548896543496,,,0.0,0.7572548896543496,0.015630006790161133,0.7561410016467291
579,0.0,0.6544411725766672,,,0.0,0.6544411725766672,0.0,0.6531317892263824
580,0.0,0.7561719864695327,,,0.0,0.7561719864695327,0.0,0.7568818023072273
581,0.0,0.6801250094897265,,,0.0,0.6801250094897265,0.0,0.6810988909736059
582,0.0,0.7564951146314496,,,0.0,0.7564951146314496,0.01562952995300293,0.7562640712013291
583,0.0,0.6501081892653648,,,0.0,0.6501081892653648,0.0,0.6509889258945314
584,0.0,0.7059258211645423,,,0.0,0.7059258211645423,0.0,0.7065274297621863
585,0.0,0.7334473029540558,,,0.0,0.7334473029540558,0.0,0.7394738609255027
586,0.0,0.6734481808646254,,,0.0,0.6734481808646254,0.0030355453491210938,0.6710196024505386
587,0.0,0.746908250565176,,,0.0,0.746908250565176,0.0,0.7473386347324782
588,0.0,0.7311739720639349,,,0.0,0.7311739720639349,0.0,0.7309517531557168
589,0.0,0.7490063883897404,,,0.0,0.7490063883897404,0.0,0.7502760166581908
590,0.0,0.6849398420900464,,,0.0,0.6849398420900464,0.015654563903808594,0.6820540412539802
591,0.0,0.7666274979902609,,,0.0,0.7666274979902609,0.0,0.7689043992742512
592,0.0,0.7170964519448237,,,0.0,0.7170964519448237,0.0,0.7200863227952025
593,0.0,0.6923613586351527,,,0.0,0.6923613586351527,0.0,0.6907843102091846
594,0.0,0.7698434451857413,,,0.0,0.7698434451857413,0.015634536743164062,0.7698794215932769
595,0.0,0.767346992959121,,,0.0,0.767346992959121,0.0,0.7657544454722516
596,0.0,0.6973535401105164,,,0.0,0.6973535401105164,0.0,0.6984498340635099
597,0.0,0.7133524753109592,,,0.0,0.7133524753109592,0.0,0.7133241264341006
598,0.0,0.7516720532862209,,,0.0,0.7516720532862209,0.01561117172241211,0.7524131492027635
599,0.0,0.6818972200131043,,,0.0,0.6818972200131043,0.0,0.6790355483892574
600,0.0,0.6952160646691833,,,0.0,0.6952160646691833,0.0,0.6939639649241993
601,0.0,0.7317062751897425,,,0.0,0.7317062751897425,0.0,0.7338880528473533
602,0.0,0.7058407563619402,,,0.0,0.7058407563619402,0.0,0.7045882144746327
603,0.0,0.7015088029643494,,,0.0,0.7015088029643494,0.0,0.7046281574824664
604,0.0,0.7021688393688597,,,0.0,0.7021688393688597,0.0,0.7052703614293755
605,0.0,0.6605783936191459,,,0.01560354232788086,0.6605783936191459,0.0,0.661140717465087
606,0.0,0.7959350044138336,,,0.0,0.7959350044138336,0.0,0.7978427385437727
607,0.0,0.7897354623674612,,,0.0,0.7897354623674612,0.0,0.7897241151306116
608,0.0,0.8074662892787698,,,0.01664876937866211,0.8074662892787698,0.0020232200622558594,0.8072690017717564
609,0.0,0.7899160546811942,,,0.0,0.7899160546811942,0.005034685134887695,0.7927865749356706
610,0.0,0.7058022618554805,,,0.0,0.7058022618554805,0.0,0.7024517307625431
611,0.0,0.7541420537567048,,,0.0,0.7541420537567048,0.0,0.7549630405891782
612,0.0,0.7548311311214477,,,0.0,0.7548311311214477,0.0,0.7534890104933804
613,0.0,0.7469030519838056,,,0.0,0.7469030519838056,0.0,0.7458135758912026
614,0.0,0.7481761278324035,,,0.0,0.7481761278324035,0.00021767616271972656,0.7474955722803527
615,0.0,0.7342626238807084,,,0.0,0.7342626238807084,0.0,0.7311525755747094
616,0.0,0.8115056756722288,,,0.0,0.8115056756722288,0.0,0.8129709956565195
617,0.0,0.7646507407829556,,,0.0,0.7646507407829556,0.0,0.7666481309307126
618,0.0,0.6878616283375305,,,0.0,0.6878616283375305,0.0,0.6865440469173323
619,0.0,0.7223360423520688,,,0.0,0.7223360423520688,0.0,0.720736533334689
620,0.0,0.723360580939556,,,0.0,0.723360580939556,0.0,0.7237823433046955
621,0.0,0.7254389246821671,,,0.0,0.7254389246821671,0.0,0.7307588912201588
622,0.0,0.7045349669827398,,,0.0,0.7045349669827398,0.0,0.7056638674698401
623,0.0,0.7214576054592883,,,0.0,0.7214576054592883,0.0,0.7201726301731508
624,0.0,0.7618194691005153,,,0.015619993209838867,0.7618194691005153,0.0,0.7623067873026832
625,0.0,0.7441153675692419,,,0.0,0.7441153675692419,0.0,0.7463764596286102
626,0.0,0.7225139259488111,,,0.0,0.7225139259488111,0.0,0.7238250573728474
627,0.0,0.7477902444367375,,,0.0,0.7477902444367375,0.015628576278686523,0.7497213678147642
628,0.0,0.7255044991790386,,,0.0,0.7255044991790386,0.0,0.7265863612721418
629,0.0,0.7453392703955126,,,0.0,0.7453392703955126,0.008518457412719727,0.7461861370862038
630,0.0,0.6208327053620757,,,0.0,0.6208327053620757,0.0,0.6219078887835483
631,0.0,0.6077085232365267,,,0.0,0.6077085232365267,0.0,0.6056142360307706
632,0.0,0.7378230623364147,,,0.0,0.7378230623364147,0.0,0.7406952829438418
633,0.0,0.6748564046585742,,,0.0,0.6748564046585742,0.0,0.6769347312101766
634,0.0,0.6210251998791763,,,0.0,0.6210251998791763,0.0,0.6200076121174805
